cliente_id,edad,genero,saldo_promedio,gasto_mensual,num_transacciones,historial_crediticio,riesgo_churn
585,71,F,49632.77,10669.82,14,bueno,0
586,22,F,85126.33,18898.65,12,bueno,0
587,53,F,47933.04,16508.97,14,bueno,0
588,51,F,48351.51,5296.46,23,bueno,0
589,69,M,66451.99,14764.12,15,malo,0
590,48,M,31102.79,11927.04,19,bueno,0
591,27,F,39453.86,18063.29,17,malo,0
592,36,M,79390.58,16084.07,13,bueno,0
593,49,M,49411.57,16829.39,10,malo,0
594,18,F,33912.73,10371.38,10,malo,0
595,73,F,53497.4,14838.02,11,bueno,0
596,22,F,52863.38,8521.65,16,malo,0
597,62,F,76731.76,9424.37,15,bueno,0
598,21,F,71755.54,7152.38,16,bueno,0
599,33,M,54094.48,9571.3,11,bueno,0
600,41,F,83156.75,16550.29,7,bueno,0
601,33,M,75519.83,14991.07,7,bueno,0
602,72,M,57150.61,17781.95,15,bueno,0
603,19,F,33069.92,12325.43,20,bueno,0
604,66,F,85820.35,2911.53,15,malo,1
605,45,M,75365.04,13345.74,13,bueno,0
606,49,M,25775.17,20419.85,16,bueno,0
607,44,M,38105.79,13765.66,10,malo,0
608,37,F,23327.3,16892.23,15,bueno,0
609,41,F,28527.22,17059.97,13,bueno,0
610,29,M,75373.18,8443.02,12,malo,0
611,67,F,51800.97,8912.9,16,bueno,0
612,52,F,36707.63,13902.92,12,malo,0
613,50,M,65117.13,15753.88,11,bueno,0
614,50,M,66814.81,6261.98,9,bueno,0
615,68,F,76721.61,10503.14,15,bueno,0
616,60,F,62198.71,16050.13,14,bueno,0
617,54,F,62808.25,5698.13,17,malo,1
618,29,F,33539.23,11082.52,17,bueno,0
619,20,M,51953.81,3183.04,12,bueno,0
620,18,M,49377.2,16137.6,13,bueno,0
621,50,F,3057.1,4301.55,10,bueno,0
622,57,M,57157.4,10938.91,12,bueno,0
623,27,F,15837.06,16393.52,19,bueno,0
624,60,M,64415.98,8705.99,16,bueno,0
625,61,F,42284.05,7537.32,16,malo,1
626,46,M,42627.05,23117.93,18,bueno,0
627,30,M,39975.33,10016.39,14,bueno,0
628,29,M,37804.61,19701.59,12,bueno,0
629,48,M,45426.73,21564.21,10,malo,0
630,63,M,68547.58,12699.79,14,bueno,0
631,19,M,28314.81,6191.62,12,bueno,0
632,68,F,50223.46,8271.86,6,bueno,0
633,67,F,92226.39,11430.36,14,malo,0
634,52,M,36568.73,-307.73,13,bueno,0
635,40,M,49677.82,13598.64,13,bueno,0
636,34,F,66830.72,11601.74,18,bueno,0
637,43,M,93690.7,14115.5,14,bueno,0
638,25,M,81038.07,17125.06,17,bueno,0
639,46,F,47192.25,18680.78,14,bueno,0
640,43,M,57855.63,12784.33,16,malo,0
641,27,M,45839.72,10536.45,9,bueno,0
642,43,M,71848.77,4659.5,12,bueno,0
643,51,F,47612.71,9329.52,12,bueno,0
644,68,M,84045.87,16615.42,17,bueno,0
645,58,F,11390.52,10811.1,15,bueno,0
646,24,M,62266.41,11467.43,15,bueno,0
647,21,F,64956.9,12574.24,20,bueno,0
648,70,M,-370.66,12368.72,14,bueno,0
649,67,F,17306.65,17525.45,14,bueno,0
650,62,F,76291.0,14859.55,20,bueno,0
651,28,F,60383.21,10825.47,9,bueno,0
652,46,F,65839.56,14609.89,17,bueno,0
653,73,M,83574.16,10692.98,15,malo,0
654,53,F,43073.16,729.79,8,bueno,0
655,42,F,83419.47,1267.1,14,bueno,0
656,38,F,108512.88,2529.42,14,malo,1
657,74,M,75310.57,1569.64,20,bueno,0
658,53,M,58664.65,10460.6,14,bueno,0
659,27,M,48887.1,12224.31,24,malo,0
660,54,F,54200.58,12147.41,11,bueno,0
661,26,F,53504.35,-144.75,16,malo,1
662,41,F,50549.11,10463.47,16,malo,0
663,52,F,27960.27,11604.11,17,bueno,0
664,66,M,58528.48,9453.51,13,bueno,0
665,52,M,54650.99,766.94,13,bueno,0
666,65,M,77315.15,22278.9,19,bueno,0
667,53,M,61415.64,12139.95,22,malo,0
668,35,F,35372.82,16262.79,8,bueno,0
669,66,M,28074.08,13588.82,16,bueno,0
670,56,F,49887.48,4102.07,14,bueno,0
671,49,F,32634.0,13345.92,13,bueno,0
672,41,M,52898.96,10676.9,13,bueno,0
673,40,M,36466.85,14347.9,15,bueno,0
674,49,M,75554.36,18078.17,14,bueno,0
675,54,F,61714.09,14577.74,23,bueno,0
676,29,M,69853.78,6091.24,22,malo,1
677,66,M,46707.52,9992.71,6,bueno,0
678,72,F,53965.8,6875.21,10,bueno,0
679,30,F,68353.49,10592.26,10,bueno,0
680,40,M,57318.76,9421.57,11,malo,0
681,42,M,64167.09,12378.99,13,bueno,0
682,52,F,36384.76,5933.25,7,malo,1
683,58,M,67155.79,7185.07,10,malo,1
684,47,F,38301.1,14478.65,18,bueno,0
685,34,F,91720.3,18727.83,21,bueno,0
686,66,F,53897.68,19343.72,13,bueno,0
687,37,F,72092.89,12621.08,12,malo,0
688,65,F,41161.5,10406.88,19,bueno,0
689,42,M,45711.91,770.67,17,bueno,0
690,39,M,44728.74,10467.4,14,bueno,0
691,30,F,14795.23,13608.46,15,bueno,0
692,36,F,-2731.02,19021.28,9,malo,0
693,66,M,44235.82,14966.42,16,bueno,0
694,53,M,12232.53,6822.55,12,bueno,0
695,29,F,55721.66,15593.61,24,malo,0
696,58,F,46818.8,17964.35,12,bueno,0
697,36,F,-6369.07,7193.69,17,bueno,0
698,29,F,39352.32,9028.89,22,bueno,0
699,26,M,49500.31,19062.77,11,bueno,0
700,24,M,78223.58,18262.57,19,bueno,0
701,45,M,40863.54,15094.76,16,bueno,0
702,31,F,17168.7,7175.83,10,bueno,0
703,48,M,14609.7,9249.68,15,malo,0
704,69,F,39571.43,16746.22,16,malo,0
705,36,F,30298.2,10356.31,7,bueno,0
706,64,M,45871.4,19595.6,11,bueno,0
707,33,F,53413.81,18988.33,14,bueno,0
708,70,F,60734.3,17508.7,15,bueno,0
709,22,M,61321.35,11186.31,13,bueno,0
710,52,F,37998.18,9484.85,20,bueno,0
711,29,F,62588.89,11381.41,16,malo,0
712,42,M,19447.45,4952.81,17,malo,1
713,69,F,52730.28,9475.88,11,bueno,0
714,38,F,54265.34,14282.22,15,bueno,0
715,53,M,52512.2,12353.6,12,bueno,0
716,70,F,29271.29,17447.01,11,bueno,0
717,40,M,31446.86,21059.63,14,bueno,0
718,33,F,62930.25,15032.94,15,bueno,0
719,74,F,41638.41,16508.16,11,bueno,0
720,56,M,61794.29,5033.99,13,malo,1
721,62,M,37822.07,11682.99,18,malo,0
722,70,F,107062.91,18833.53,12,bueno,0
723,59,F,44410.5,2392.46,16,bueno,0
724,56,F,73878.04,15068.05,13,bueno,0
725,31,M,97530.56,11096.96,12,bueno,0
726,48,M,72211.56,14768.42,12,bueno,0
727,22,F,42935.1,6880.32,20,bueno,0
728,52,M,48049.85,23741.85,17,bueno,0
729,40,F,-16147.75,14475.74,13,bueno,0
730,46,M,3182.29,14716.89,15,bueno,0
731,60,F,49652.21,16263.83,8,malo,0
732,28,M,38358.07,14871.13,24,bueno,0
733,35,M,27639.79,9133.76,9,bueno,0
734,64,F,50681.65,18229.55,12,bueno,0
735,29,F,38215.5,9931.25,17,bueno,0
736,26,F,30579.64,20685.65,18,malo,0
737,27,F,70083.14,12989.2,17,bueno,0
738,61,M,24213.58,15682.74,21,bueno,0
739,34,M,63944.96,8447.69,13,bueno,0
740,55,F,54796.62,10436.78,16,bueno,0
741,24,M,77319.57,19231.05,9,bueno,0
742,63,F,40516.83,17176.56,22,bueno,0
743,30,M,23077.95,10785.67,16,malo,0
744,57,M,37305.55,15515.39,15,bueno,0
745,59,F,49175.14,17213.18,16,bueno,0
746,26,F,69754.31,10366.11,13,bueno,0
747,67,F,66108.93,9210.67,18,bueno,0
748,44,F,45651.83,6697.67,21,bueno,0
749,19,F,48458.02,14531.13,15,malo,0
750,22,F,63949.72,15284.07,14,bueno,0
751,46,M,71105.64,1606.78,20,bueno,0
752,54,M,56537.17,15461.21,11,bueno,0
753,55,M,55762.8,14955.3,14,bueno,0
754,36,F,54760.64,11745.91,16,bueno,0
755,25,M,55384.69,17303.52,19,bueno,0
756,65,F,55407.75,7611.84,17,bueno,0
757,62,M,30060.19,5459.73,15,bueno,0
758,18,F,17636.26,12357.82,16,malo,0
759,39,M,32460.67,15343.65,16,bueno,0
760,69,M,40710.8,16514.26,11,malo,0
761,34,F,63144.68,13678.01,13,bueno,0
762,24,F,44581.53,14000.64,13,bueno,0
763,42,F,54058.27,9517.66,15,bueno,0
764,62,F,51408.11,16700.74,13,bueno,0
765,21,M,59926.49,11868.43,17,bueno,0
766,53,F,41437.19,11909.79,13,bueno,0
767,23,F,35484.0,803.39,15,bueno,0
768,48,F,17052.56,10637.9,14,bueno,0
769,36,M,56646.75,10321.51,16,bueno,0
770,61,F,-9864.96,12401.83,12,bueno,0
771,71,F,53270.77,5254.22,12,bueno,0
772,56,M,67774.09,5704.2,16,bueno,0
773,44,F,47010.75,10517.35,10,bueno,0
774,27,F,57305.42,16661.21,14,bueno,0
775,43,F,41384.14,14616.65,12,bueno,0
776,36,M,49885.41,7665.53,12,bueno,0
777,56,F,46766.74,6672.93,15,bueno,0
778,20,F,63896.27,10953.07,21,malo,0
779,62,M,44311.89,16485.12,15,bueno,0
780,30,M,26234.16,12556.25,17,bueno,0
781,67,M,56531.76,23628.89,15,bueno,0
782,45,M,47455.69,9709.91,20,bueno,0
783,37,F,36056.14,8152.35,8,bueno,0
784,45,F,62923.43,18220.35,13,bueno,0
785,25,M,89931.56,17730.45,10,bueno,0
786,58,M,59425.38,1608.49,16,bueno,0
787,56,F,65934.43,7271.11,12,bueno,0
788,18,M,53033.61,7548.85,13,bueno,0
789,20,M,78596.21,6996.33,12,bueno,0
790,30,F,63047.75,10463.35,12,bueno,0
791,45,M,38865.06,18792.69,14,bueno,0
792,74,F,61928.88,9227.19,23,bueno,0
793,66,F,58633.59,20542.97,13,bueno,0
794,42,M,42098.16,14618.05,8,bueno,0
795,73,M,74859.88,17480.84,18,malo,0
796,50,M,24704.45,11342.37,14,bueno,0
797,55,F,57441.34,19813.38,9,malo,0
798,70,M,41367.2,14665.29,22,bueno,0
799,23,M,17871.78,10171.57,16,bueno,0
800,61,F,52343.02,18052.78,17,bueno,0
801,62,F,41727.7,12528.93,14,malo,0
802,49,M,38320.59,17527.05,14,bueno,0
803,62,F,28805.25,7446.86,13,bueno,0
804,64,F,90203.93,5246.63,14,bueno,0
805,38,M,797.05,10136.41,12,bueno,0
806,33,F,6763.03,17604.58,21,bueno,0
807,71,M,60456.05,4058.52,17,bueno,0
808,38,F,59260.03,12421.34,14,bueno,0
809,28,M,22211.37,14205.09,7,bueno,0
810,54,M,38037.54,19937.82,12,bueno,0
811,53,M,62537.09,15393.29,18,bueno,0
812,52,F,44489.04,10652.26,21,bueno,0
813,36,F,65923.12,14470.29,14,malo,0
814,37,F,49088.75,14072.84,14,malo,0
815,74,M,39557.51,12712.77,16,bueno,0
816,35,M,20844.87,12217.44,17,bueno,0
817,64,F,48691.88,6580.14,16,bueno,0
818,58,M,37175.31,7838.49,10,bueno,0
819,66,M,69908.64,10999.86,19,bueno,0
820,31,F,69106.22,22543.42,13,malo,0
821,32,M,45091.83,11021.54,13,bueno,0
822,48,F,49272.27,11833.45,15,bueno,0
823,18,F,42578.07,7609.27,11,bueno,0
824,70,M,39382.04,16467.35,19,bueno,0
825,71,F,28590.27,17089.11,18,malo,0
826,71,F,51350.08,1273.37,14,malo,1
827,20,M,44198.11,2306.64,13,malo,1
828,33,F,79800.73,17165.81,18,malo,0
829,40,F,42949.28,21188.14,14,malo,0
830,74,M,98114.5,8281.63,16,bueno,0
831,28,M,86149.02,15650.85,12,bueno,0
832,29,F,35606.42,8444.41,13,malo,0
833,27,F,48493.94,2183.59,17,bueno,0
834,49,F,18938.53,9855.67,11,bueno,0
835,33,M,41599.41,5551.26,20,bueno,0
836,25,F,57487.33,22046.39,19,malo,0
837,55,F,54111.22,8156.12,14,bueno,0
838,29,M,33840.23,12608.45,10,bueno,0
839,41,F,48471.23,13698.37,17,bueno,0
840,45,M,60011.57,10862.67,22,malo,0
841,70,M,47448.28,11454.0,19,bueno,0
842,25,M,76972.49,9275.6,8,malo,0
843,45,M,48213.29,4567.67,9,bueno,0
844,53,F,18251.1,20816.42,13,malo,0
845,43,M,17984.93,9694.6,14,bueno,0
846,25,M,42486.9,5935.64,14,bueno,0
847,67,M,26207.36,11356.82,14,bueno,0
848,45,M,17616.35,10428.37,16,bueno,0
849,45,F,41461.41,19517.89,17,bueno,0
850,54,F,65935.33,8038.95,13,malo,0
851,58,M,40730.58,14366.33,17,bueno,0
852,53,F,56608.64,18122.94,14,malo,0
853,44,M,78743.86,7760.82,10,malo,1
854,71,M,57662.53,11381.39,14,bueno,0
855,34,F,31345.72,7720.33,19,malo,1
856,26,M,49506.35,9182.45,9,bueno,0
857,50,F,41244.02,5640.29,20,malo,1
858,70,M,60057.45,10294.97,17,bueno,0
859,37,M,53730.25,11870.72,15,bueno,0
860,30,M,44345.09,7438.24,14,bueno,0
861,45,F,51597.86,11452.1,15,bueno,0
862,65,M,43595.63,15778.72,15,bueno,0
863,46,M,18044.81,16207.97,12,bueno,0
864,30,M,11216.46,14395.82,19,bueno,0
865,63,F,67479.95,9342.76,16,bueno,0
866,52,M,70556.12,3149.14,11,bueno,0
867,23,F,53736.89,20856.74,16,malo,0
868,35,F,68855.47,14159.44,15,bueno,0
869,68,F,84304.94,10455.79,10,bueno,0
870,22,F,40966.8,5761.45,9,bueno,0
871,64,M,35364.81,13616.1,12,bueno,0
872,42,M,64701.01,21602.54,27,bueno,0
873,19,F,77947.82,8085.39,15,bueno,0
874,27,F,36544.45,17677.89,19,bueno,0
875,73,M,79492.56,16588.46,22,malo,0
876,47,M,42438.1,9203.77,22,bueno,0
877,67,M,54494.58,5314.19,22,bueno,0
878,62,M,42739.69,11865.25,15,bueno,0
879,22,F,54996.13,14997.88,13,bueno,0
880,72,M,28996.77,16222.63,13,bueno,0
881,73,F,70579.72,3883.15,15,malo,1
882,50,M,17294.71,19369.81,14,bueno,0
883,71,F,31314.77,15726.72,17,bueno,0
884,18,F,75935.42,11916.18,13,malo,0
885,35,M,95260.9,15969.76,7,bueno,0
886,49,F,39433.43,14411.58,10,bueno,0
887,64,M,80679.7,15690.89,18,bueno,0
888,66,F,75864.67,8186.89,10,bueno,0
889,28,F,58155.35,7429.89,18,bueno,0
890,38,M,40401.2,12390.99,20,malo,0
891,43,F,78064.84,10690.63,10,bueno,0
892,42,M,46235.36,5770.85,12,malo,1
893,39,M,59301.09,14256.79,11,bueno,0
894,44,F,6763.33,13614.78,14,bueno,0
895,66,M,41942.39,6489.73,13,malo,1
896,30,F,37786.08,17275.43,13,malo,0
897,50,M,52523.23,23452.94,15,bueno,0
898,51,M,43727.27,13080.0,8,bueno,0
899,58,F,39838.16,2971.01,13,bueno,0
900,52,F,49921.79,10536.71,16,bueno,0
901,18,F,34503.35,10746.55,16,bueno,0
902,38,M,16878.88,7831.17,16,bueno,0
903,65,M,41060.0,16108.48,16,bueno,0
904,72,M,45468.98,3896.69,17,bueno,0
905,23,F,65012.3,1708.41,21,bueno,0
906,45,F,45888.03,11887.28,13,bueno,0
907,34,F,57802.05,13026.08,19,bueno,0
908,22,M,35529.31,14347.98,13,malo,0
909,48,F,49644.32,10814.78,10,bueno,0
910,22,F,15387.05,10465.96,14,bueno,0
911,55,F,37438.06,13307.31,18,bueno,0
912,20,M,-4440.99,11157.01,7,bueno,0
913,70,F,26186.77,13702.54,8,bueno,0
914,40,M,24529.42,15953.87,18,bueno,0
915,54,F,62305.95,12971.56,13,malo,0
916,70,F,57041.95,21246.15,17,malo,0
917,54,M,71364.63,4569.56,17,bueno,0
918,27,F,23606.92,12948.47,12,bueno,0
919,27,F,66431.73,13653.23,16,bueno,0
920,36,M,38461.8,6599.24,13,bueno,0
921,34,F,85884.25,1122.71,16,malo,1
922,38,M,46427.4,17366.54,17,bueno,0
923,31,F,82107.58,13856.85,14,malo,0
924,26,F,107529.9,5999.08,14,bueno,0
925,63,F,58467.54,12108.64,19,bueno,0
926,18,F,85634.56,15921.68,17,malo,0
927,68,F,43378.96,4999.03,16,malo,1
928,62,M,76228.26,11349.06,15,bueno,0
929,30,F,48723.48,3846.73,23,bueno,0
930,21,M,61339.93,11170.6,15,bueno,0
931,18,M,60094.24,12777.51,14,bueno,0
932,66,M,46464.6,16718.97,13,bueno,0
933,57,F,20340.37,13800.36,18,bueno,0
934,49,F,22869.67,11594.03,4,bueno,0
935,51,M,73208.74,8321.14,19,bueno,0
936,45,M,53743.88,14671.38,16,malo,0
937,48,M,69445.54,3678.74,12,bueno,0
938,25,F,39974.13,13333.39,16,bueno,0
939,56,M,43052.86,7936.33,19,bueno,0
940,43,M,42848.92,16354.81,9,bueno,0
941,51,F,16608.94,16617.72,19,bueno,0
942,71,M,43078.01,7324.88,13,bueno,0
943,71,M,43710.29,5782.89,27,bueno,0
944,20,M,49798.37,13784.62,21,bueno,0
945,67,M,44975.24,8016.96,15,bueno,0
946,29,M,77246.48,12157.96,16,bueno,0
947,18,F,38379.68,13239.19,12,malo,0
948,71,F,66743.28,16899.55,21,malo,0
949,61,F,56013.33,16461.37,22,bueno,0
950,22,M,50621.03,11982.83,15,bueno,0
951,47,M,65032.28,6317.86,16,bueno,0
952,47,F,43233.5,13026.49,20,bueno,0
953,74,F,39520.53,12589.36,12,bueno,0
954,34,F,42776.0,9289.78,15,bueno,0
955,65,F,54126.37,2417.59,14,bueno,0
956,64,M,13312.75,12241.34,14,bueno,0
957,40,M,46653.25,12258.57,13,malo,0
958,32,F,63853.11,15282.38,17,malo,0
959,54,F,49512.72,13622.14,13,bueno,0
960,38,F,52359.36,8213.14,18,bueno,0
961,31,M,59217.94,9432.21,21,bueno,0
962,19,F,51765.73,18802.2,15,bueno,0
963,28,F,17530.02,10531.09,15,bueno,0
964,68,M,79165.19,11585.24,10,malo,0
965,56,M,102277.45,9957.35,13,bueno,0
966,55,M,80497.89,15567.43,18,bueno,0
967,51,M,45723.47,5320.04,20,bueno,0
968,55,F,32286.74,10436.55,14,bueno,0
969,67,M,80276.85,25343.6,9,bueno,0
970,51,F,52857.06,13006.66,22,malo,0
971,35,M,68596.98,13630.46,13,bueno,0
972,47,F,30159.9,8234.78,15,bueno,0
973,32,F,60227.94,11817.25,22,bueno,0
974,44,F,57745.64,16373.06,12,bueno,0
975,68,M,77697.91,12482.12,8,malo,0
976,51,M,66362.83,22218.93,10,bueno,0
977,69,M,53346.75,11255.34,19,bueno,0
978,74,F,87838.62,7105.54,21,bueno,0
979,55,M,44627.88,15686.7,16,bueno,0
980,50,M,80679.34,7122.42,16,bueno,0
981,41,M,61306.17,4502.95,16,bueno,0
982,32,M,64838.28,11047.62,15,bueno,0
983,47,F,109469.65,18082.69,8,malo,0
984,72,M,7172.72,4242.93,17,bueno,0
985,59,F,22214.05,10243.77,17,bueno,0
986,68,F,73491.92,12286.95,18,malo,0
987,34,M,68307.04,14849.95,13,malo,0
988,22,F,52565.88,9837.38,20,bueno,0
989,46,M,72393.24,10714.18,16,bueno,0
990,21,M,27660.52,19293.87,18,bueno,0
991,27,M,89107.73,14377.31,17,bueno,0
992,73,M,77733.61,18079.62,23,bueno,0
993,34,M,83708.96,18160.77,19,bueno,0
994,27,M,18528.04,6083.03,12,bueno,0
995,34,F,71343.38,10919.05,21,bueno,0
996,37,M,50031.35,-8334.47,14,bueno,0
997,41,F,97757.55,18697.38,20,bueno,0
998,22,F,55226.72,20424.17,13,bueno,0
999,51,M,32243.43,23106.73,15,bueno,0
1000,23,M,61675.15,21181.3,11,bueno,0
1001,70,M,16144.21,4185.77,14,bueno,0
1002,19,F,71151.77,10916.19,18,bueno,0
1003,30,F,41496.57,7402.39,6,bueno,0
1004,60,M,46428.25,11547.54,20,malo,0
1005,60,F,54981.3,9075.91,23,bueno,0
1006,65,F,43735.23,-2895.94,22,bueno,0
1007,28,F,82549.38,8375.29,13,bueno,0
1008,68,F,44353.61,14529.25,15,bueno,0
1009,64,M,60347.13,2962.32,18,bueno,0
1010,74,F,61201.66,7641.81,15,bueno,0
1011,40,M,50836.21,13210.75,18,bueno,0
1012,72,F,34228.69,4954.2,13,bueno,0
1013,33,F,4421.08,17350.83,17,bueno,0
1014,48,F,72133.21,7884.31,16,bueno,0
1015,28,F,29266.89,18553.74,16,bueno,0
1016,71,M,90201.83,18662.13,11,bueno,0
1017,33,M,37622.51,12244.42,14,malo,0
1018,25,M,75388.92,13721.55,18,bueno,0
1019,21,M,52599.26,15563.47,18,bueno,0
1020,57,M,81659.8,13551.97,15,bueno,0
1021,21,M,57588.7,22110.09,22,bueno,0
1022,73,M,59608.08,15749.16,14,bueno,0
1023,42,F,26870.68,19868.24,10,bueno,0
1024,20,M,65203.27,14797.75,10,bueno,0
1025,49,F,68578.41,10731.54,11,bueno,0
1026,20,M,53484.32,3541.14,15,malo,1
1027,44,M,72000.3,11771.88,17,malo,0
1028,46,M,58219.95,5434.95,19,bueno,0
1029,49,M,74293.21,13130.55,13,bueno,0
1030,67,M,52383.52,17131.87,9,bueno,0
1031,68,F,72204.55,19445.21,12,bueno,0
1032,36,F,55282.25,8044.48,24,bueno,0
1033,38,F,91150.68,14806.75,16,bueno,0
1034,22,M,43284.72,20869.97,10,bueno,0
1035,35,M,48137.27,16151.98,17,bueno,0
1036,45,F,36739.49,12947.51,17,bueno,0
1037,59,M,42250.87,16204.65,14,malo,0
1038,39,F,39639.82,9276.61,18,malo,0
1039,38,F,91188.65,9635.8,12,bueno,0
1040,23,M,91844.32,22019.81,19,bueno,0
1041,18,M,47629.02,2779.77,15,bueno,0
1042,22,M,78452.18,12557.67,8,bueno,0
1043,58,F,46780.12,18703.06,14,bueno,0
1044,29,M,58668.31,16846.94,13,malo,0
1045,43,M,80719.87,8870.58,18,malo,0
1046,63,M,45344.54,10759.88,18,bueno,0
1047,51,M,30002.44,13260.87,13,bueno,0
1048,66,F,59428.94,12085.63,18,bueno,0
1049,31,F,33849.16,13159.04,11,bueno,0
1050,43,M,50723.06,12742.28,11,bueno,0
1051,62,M,56564.29,11565.49,9,bueno,0
1052,44,F,63627.29,10664.97,18,bueno,0
1053,26,M,63865.83,10207.54,17,malo,0
1054,43,F,56146.64,11585.72,15,malo,0
1055,74,M,67198.41,13187.74,13,bueno,0
1056,64,M,81244.65,10344.68,20,bueno,0
1057,74,F,67061.04,10914.97,11,bueno,0
1058,39,M,71152.59,13356.22,12,bueno,0
1059,64,M,32226.95,12685.7,16,bueno,0
1060,73,F,54567.75,10700.79,16,bueno,0
1061,47,M,58413.93,23972.61,15,bueno,0
1062,60,M,96579.36,9535.39,18,malo,0
1063,65,M,6191.75,708.63,14,bueno,0
1064,34,M,67833.26,-2156.88,11,bueno,0
1065,43,F,61104.26,7175.9,20,bueno,0
1066,53,F,64807.14,-1295.21,11,bueno,0
1067,18,F,22834.35,17126.09,18,bueno,0
1068,25,M,54023.93,17772.22,11,bueno,0
1069,66,F,87581.69,18166.68,18,bueno,0
1070,52,M,27036.64,13734.66,15,bueno,0
1071,69,M,64389.38,14006.09,14,bueno,0
1072,32,F,38369.31,14482.31,12,bueno,0
1073,64,F,83620.71,8139.05,18,bueno,0
1074,73,M,66832.91,9959.85,14,bueno,0
1075,39,M,59534.21,7680.11,17,bueno,0
1076,31,F,35167.22,9076.29,13,bueno,0
1077,43,F,47116.34,14095.06,14,bueno,0
1078,45,F,42800.66,5489.78,16,bueno,0
1079,40,F,32522.59,14001.15,16,bueno,0
1080,31,M,47001.98,11186.87,10,bueno,0
1081,41,F,11036.23,14843.45,18,bueno,0
1082,19,F,64507.64,14363.95,22,malo,0
1083,62,M,41714.2,9072.12,8,malo,0
1084,43,M,35913.89,13170.42,15,bueno,0
1085,31,F,21318.08,10898.4,10,bueno,0
1086,73,M,58379.04,15233.64,20,bueno,0
1087,68,F,88588.39,13434.87,17,bueno,0
1088,24,F,43975.22,2467.67,15,malo,1
1089,20,M,77497.35,12934.91,14,malo,0
1090,64,F,61593.48,10500.44,22,malo,0
1091,40,F,46832.52,7100.26,23,bueno,0
1092,63,F,88939.64,18357.85,17,bueno,0
1093,60,F,15472.3,19092.09,21,bueno,0
1094,64,M,52888.68,10376.83,9,bueno,0
1095,62,M,42938.75,13065.77,15,malo,0
1096,35,M,56366.22,17566.36,8,bueno,0
1097,55,F,26874.55,23176.15,8,bueno,0
1098,52,M,66104.18,13182.15,11,bueno,0
1099,68,F,17453.3,11581.28,11,bueno,0
1100,32,M,62880.79,10412.17,9,bueno,0
1101,42,F,39931.03,5725.64,16,malo,1
1102,72,F,59238.69,9671.82,11,bueno,0
1103,54,M,35889.35,13823.33,13,bueno,0
1104,45,F,32964.27,16020.4,24,bueno,0
1105,27,M,81765.3,12300.74,18,bueno,0
1106,56,F,84046.41,19255.22,13,bueno,0
1107,74,M,27111.07,13418.84,16,bueno,0
1108,34,M,53180.96,9837.26,16,bueno,0
1109,56,M,65475.0,6659.62,15,bueno,0
1110,39,M,48679.39,11341.37,16,bueno,0
1111,43,F,49355.53,5012.07,20,bueno,0
1112,61,F,64455.91,17633.84,11,bueno,0
1113,42,F,60932.73,12346.32,26,bueno,0
1114,34,M,41020.06,21198.31,18,bueno,0
1115,30,M,60533.0,7653.74,15,bueno,0
1116,37,F,44724.07,15262.25,16,bueno,0
1117,42,M,42898.01,11316.06,20,malo,0
1118,21,F,35268.64,22826.2,18,bueno,0
1119,27,M,35328.57,14535.56,19,bueno,0
1120,20,M,55175.54,16002.78,17,bueno,0
1121,58,M,19396.91,18328.93,18,malo,0
1122,62,F,18834.65,20418.21,16,bueno,0
1123,35,M,46640.65,6629.52,12,malo,1
1124,64,F,50075.94,15011.73,14,bueno,0
1125,53,M,29010.9,13083.89,14,bueno,0
1126,64,F,85026.11,16250.81,14,bueno,0
1127,39,F,35086.31,8783.4,12,bueno,0
1128,51,F,36906.06,10925.48,18,bueno,0
1129,64,M,35243.0,6239.21,20,bueno,0
1130,25,F,68992.93,13181.12,14,malo,0
1131,57,F,83920.55,6512.35,14,bueno,0
1132,66,F,30680.64,10480.85,18,bueno,0
1133,61,F,66809.74,10455.69,18,malo,0
1134,36,F,55321.7,12959.6,15,malo,0
1135,59,F,34752.68,10206.87,9,malo,0
1136,58,F,55268.14,17350.81,19,malo,0
1137,54,M,23616.64,8400.92,10,bueno,0
1138,23,F,44995.85,14039.22,14,bueno,0
1139,69,M,29972.44,6257.39,20,bueno,0
1140,43,F,43278.08,22356.69,20,bueno,0
1141,51,F,51376.58,18208.45,20,malo,0
1142,73,F,79896.6,10786.8,13,bueno,0
1143,62,F,51063.82,5599.41,13,bueno,0
1144,23,F,30088.73,14295.0,12,bueno,0
1145,54,F,50329.89,3880.92,13,bueno,0
1146,74,M,8523.3,16068.54,16,malo,0
1147,50,M,67101.28,9668.8,19,bueno,0
1148,70,M,33781.77,12628.14,17,bueno,0
1149,39,F,87998.93,10547.49,18,bueno,0
1150,38,F,68282.1,13525.42,15,malo,0
1151,23,F,52159.1,12807.66,16,bueno,0
1152,23,M,44048.34,14877.05,16,bueno,0
1153,72,M,41401.92,14617.03,18,bueno,0
1154,65,F,42719.87,3699.54,14,bueno,0
1155,21,F,49860.59,13083.32,22,bueno,0
1156,47,F,41909.68,10653.4,10,malo,0
1157,28,M,61116.63,12023.39,15,bueno,0
1158,47,M,79384.33,10817.1,15,bueno,0
1159,48,M,52062.58,7794.81,16,bueno,0
1160,41,F,72112.63,4053.03,21,malo,1
1161,72,F,23531.7,17140.08,14,bueno,0
1162,26,F,57130.6,7619.66,16,bueno,0
1163,72,M,51714.43,10199.19,10,malo,0
